# Constructed from biom file
#OTU ID	M10B.T2	M10NB.T0	M10NB.T2	M13B.T2	M13NB.T0	M13NB.T2	M20T0	M20T2B	M20T2NB	M21B.T2	M21NB.T0	M21NB.T2	M25T0	M25T2B	M25T2NB	M26B.T2	M26NB.T0	M26NB.T2	M28T0	M28T2B	M28T2NB	M55T0	M55T2B	M55T2NB	M5T0	M5T2B	M5T2NB	M66B.T2	M66NB.T0	M66NB.T2	M73T0	M73T2B	M73T2NB	M74B.T2	M74NB.T0	M74NB.T2
EC:1.1.1.169	385.827599709835	274.8691280802411	1966.1384136431072	653.2435166804764	748.7311748757083	1424.4510795999613	0.0	0.0	1.7223950801695604	391.31425867763903	2197.2888323496395	795.3516610557115	14.432862961015271	0.8231966419404798	0.0	1505.5043690859725	238.67726839720456	1400.4521326460842	0.0	0.0	35.02903753739655	81.19572996030914	7.610000000041856	13.364271020284091	28.21716212505214	27.523671822084065	241.48466695780792	583.8894621734743	403.4787344523146	1544.5257891058695	9.04869364835019	22.070000000121386	6.7040648935419185	931.481588792602	987.0430124318747	889.2593845835303
EC:1.1.1.17	195.66000000000003	0.0	10.8	0.0	70.30632667458877	51.04286215081711	0.0	0.0	0.1297739593541666	0.0	4.958152091382719	0.0	0.0	0.0	0.0	0.0	408.63110362913915	231.91352138839122	0.0	0.0	15.58	5.916654271955237	0.0	0.0	0.0	4.087303501474629	0.0	1.2113117224442884	0.0	388.7653864677142	2.780926434145584	0.0	0.0	145.48303940231222	0.0	59.69233869090657
EC:1.1.1.170	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5461745783179144	0.0	0.0	6.376278348568889	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.1.1.173	52.56573553023924	0.0	68.0	2.4929807973139155	0.0	102.17438788411263	0.0	0.0	0.0	0.0	0.0	12.4782214404378	0.0	0.0	0.0	256.10061174986885	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7168339902271451	0.0	6.355549272077702e-06	0.0	0.0	13.537189127791427	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.1.1.178	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019675548091273934	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.1.1.179	0.0	0.0	0.0	0.0	2.7923248915283488e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.04565966109749083	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24861495470672268	0.0	0.0	0.0	0.0	0.0	0.0	0.0	63.16079072714268	0.0	0.0
EC:1.1.1.18	215.23474119895326	539.7952524523146	468.0659950773313	863.7301925028904	478.4197034487954	482.321422838005	0.0	0.0	0.3310979717092805	99.73517485438433	2263.5171249143377	452.34708468424634	120.19839854240968	0.0	0.0	494.64865593824885	56.57181525482251	219.31674521631052	0.0	0.0	0.0	0.0020144465875509628	7.6099478914710605	0.0	40.98400506991246	29.110403174448436	83.71012050437857	318.51113494540084	279.14523055011335	1470.9277900235202	0.678626311218013	22.069848878418696	0.0	880.7848344159504	191.1983218942524	483.38932987814405
EC:1.1.1.184	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.649196461521318e-10	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.1.1.189	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.863051216403637e-10	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.1.1.193	439.32041039174425	308.8839782308185	1072.4985004358657	1901.6327311857344	897.4165344129079	1170.372605408024	0.0	0.0	9.900499729123878	423.626213290337	3413.9058357262534	1190.3334913594756	45.51493361839721	0.0	0.0	653.933818481072	956.1219728397273	783.09238191906	0.0	0.0	15.58	125.81550395555819	7.61	64.17524054607216	37.00861510719278	63.72107493699143	163.92998530826137	1042.1739046860164	611.292570768735	1181.9954076684019	86.38972152218862	22.07	12.98	1198.0904471246454	1806.2085205934393	677.4271085740022
EC:1.1.1.197	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.863051216403637e-10	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.1.1.2	0.0	0.0	7.517756859628057	0.0	5.674055587015704e-05	0.0	0.0	0.0	0.0	0.0	0.0	72.62510020611842	0.0	0.0	0.0	0.0	75.50693112789025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.4	3.301140918459928	4.5612471046720096	0.0	0.0	2.6584093395725397	0.0	0.0	0.0	63.1577605184182	122.26854987032544	0.0
EC:1.1.1.202	60.0	0.0	10.8	0.0	68.28552756904249	16.708988817288677	0.0	0.0	0.0	33.83592790681015	1.1440006754848808	0.0	0.0	0.0	0.0	0.0	8.11613148514103	16.01287743778209	0.0	0.0	0.0	51.55329420709744	0.0	0.0	0.0	0.0	0.00457144831156095	211.0503767437076	2.544601765606528e-06	2.9565995146882225	0.0	0.0	0.0	41.21467194785724	0.0	52.12989208896464
EC:1.1.1.203	44.61424965184203	333.11498466907807	612.5378349887984	32.975304008300796	0.18473334522143625	429.68644922183034	0.0	0.0	0.0	0.0	34.78132061298365	33.74615280475752	0.0	0.0	0.0	354.0	0.0	463.48774499162863	0.0	0.0	0.0	13.600042223535752	0.0	0.0	12.197482933889392	0.0	0.0	0.0	6.228034178487958	42.568731592992386	0.0	0.0	0.0	86.95539316781003	52.707101232994575	6.658802071602615
EC:1.1.1.205	615.4246207774356	606.5019354401622	1545.9731101231478	2214.280069235432	1947.3673959627042	1183.7004523913351	0.0	0.0	22.674812815663334	535.6946827705685	3749.1543199626603	1738.1151548716584	55.85	6.99680335805954	0.0	911.7310289660898	1025.2463451793851	1318.6669320255194	0.0	0.0	15.58	171.21533490269715	22.831192087356133	84.04554186810317	36.972455391204434	52.651913953633965	332.4530123408693	1703.388396062223	601.8339392045929	2206.9505811253116	69.34	66.21345720998026	6.49	1418.6906486117416	1805.372377606176	1803.7721765372771
EC:1.1.1.206	0.0	0.0	0.0	0.0	0.0	29.21	0.0	0.0	0.0	0.0	82.3823232728299	0.0	5.082070657381938	0.0	0.0	0.0	0.0	0.02279508271229494	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15302397944411372	0.0	0.0	0.0	0.05867102022491539	2.473034040277668	0.0
EC:1.1.1.208	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.8573496552397105e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.1.1.21	0.0	0.0	0.0	0.0	0.0	3.2809845326048666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.650114467217579	0.0	0.0	0.0	0.0	0.0	0.0	0.250759514291173	0.0	0.0	0.0	0.0	1.3788887285277463e-20	0.0	0.0	0.0	29.98559426855037	8.82464165916077e-05	0.0
EC:1.1.1.215	141.16110579069937	0.0	325.1589570374869	0.0	15.465255213681642	345.7727369084114	0.0	0.0	0.0	2.0526185484044492	14.693990226635	0.0	0.0	0.0	0.0	15.962284491542693	0.0	300.5933316607006	0.0	0.0	0.0	0.0	0.0	0.0	0.012448646171637691	0.0	0.5510575237439671	0.0	90.79071583933555	401.19193459713637	0.0	0.0	0.0	18.116941073745554	0.0	90.4619153169478
EC:1.1.1.216	0.0	0.0	0.39804952014043743	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1460173128566902	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.339614107589167	12.344781719033323	0.0	0.0	0.0	5.893648178863474	0.0
EC:1.1.1.219	23.54960528228517	0.0	342.7591368131489	66.34564367005376	0.14228901139332512	443.6468564581083	0.0	0.0	0.052527777781248244	0.1854369960472693	1.9820710612321615	102.8902496145062	0.0	0.0	0.0	66.0	0.040010975336429416	0.0	0.0	0.0	0.0	0.0	0.0	60.166603002783056	12.668097792199411	4.776773027136273	10.2508752102394	0.49029491969747596	15.22004661491937	50.68914636272735	21.29948614298204	0.0	11.087471500122463	78.28864350195472	313.3759154663745	0.9679858759643263
EC:1.1.1.22	569.1880780162014	371.0678982619479	1139.5421275778153	1595.1227742404956	923.1502903613382	1036.4434555394582	0.0	0.0	4.544152644450965	370.4587307245773	3006.392995793232	1164.6407769704615	7.483151369709178	3.91	0.0	1211.9402572311692	789.0054252986808	922.838415674495	0.0	0.0	0.0	96.22410757429861	7.610000000042008	78.57123239816707	41.8571619030793	63.34279712305593	97.36034312931288	921.9806045356237	853.9359229894234	1183.0274946446339	41.811514491767554	22.070000000121826	19.041870212916162	1128.7763881187032	1774.1758103813195	607.9071988561755
EC:1.1.1.220	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	114.91975390597887	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.205463131202368	0.0
EC:1.1.1.23	541.7023448672326	329.130256701876	933.4293075672509	732.339999998638	810.8451260579377	1010.0236034129792	0.0	0.0	9.852846402866271	350.6821733834677	1795.9472532525733	1267.1086826268877	29.85	0.0	0.0	823.8499999999999	664.1853886713634	694.6329808177138	0.0	0.0	7.738075074793061	74.19913819637313	7.610000000000229	76.15558031775518	38.6003797326346	51.76595854964654	164.14129381819407	839.125528443777	663.2048044692876	1123.4193520482006	15.529500078832488	22.07000000000066	6.49	1317.587858075969	2185.9966254752358	681.8722856477693
EC:1.1.1.239	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1665640222866687	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008635199702293987	0.10884653382314904	0.0	0.0	0.0	5.57640097974437	8.82464165916077e-05	0.0
EC:1.1.1.243	0.0	0.0	0.0	0.0	0.4552279119645674	0.0	0.0	0.0	0.0	3.1453050767126256	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.792268101452217	0.0	0.0	0.0	0.0	0.0	19.618726675454624	0.0	9.404543968178942	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.1.1.244	0.0	0.0	0.0	0.0	0.17620987861102333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.1.1.25	702.4732148836708	560.9592721658748	2340.236343820231	1308.4641573383337	1093.1233269287723	1413.4734897038431	0.0	0.0	11.721378638746032	571.1181147327807	3993.3776415674583	1216.1179123109168	60.93207065738197	3.91	0.0	1297.575014321434	716.9007222913517	941.4283274766742	0.0	0.0	15.58	249.92626896292415	7.610000000083635	76.15558031775518	61.48696273036272	73.79075851518151	164.30349789608886	1955.91788775649	883.5545335821025	1218.3526895743719	22.669552745363596	22.07000000024255	7.326784420217704	1921.9048335169718	2101.987434880464	932.3909521295277
EC:1.1.1.251	0.0	0.0	0.0	0.0	0.45505093233140975	0.0	0.0	0.0	0.0	0.0	0.3940404281868063	0.09480643147496416	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5162170743389635	0.0	0.0	0.0	22.514714072013213	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.1.1.252	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08551181995808847	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.1.1.26	180.14544653146223	0.0	492.4562720163965	360.1291441428538	101.14198641641761	682.1523712317583	0.0	0.0	0.01968692403520573	61.48437546864684	352.3550489111391	391.80857967524105	0.0	0.0	0.0	697.6282729865345	74.01499574254413	148.37173461461668	0.0	0.0	0.0	5.792502274642226	0.0	0.0	11.30224451561951	25.238982048151875	0.0	209.19607985267066	344.9696277691995	102.8913480816069	1.67862631121801	0.0	0.0	453.56276642673384	287.1669023157517	71.88191976381036
EC:1.1.1.261	96.02375487423913	302.04835776402285	636.9266517037311	689.4502359931711	930.1115570069313	0.0	0.0	0.0	0.0	156.51221309481951	495.84178439701714	733.9797964563003	7.483151369709178	0.0	0.0	88.91145275607371	121.48370707109908	410.5198828325732	0.0	0.0	0.0	0.0	16.41496823173054	0.0	2.5134921138744564	28.09828368432355	180.56465054903592	483.060986560106	4.030634424379589	1053.680149168412	0.0	47.605564898067406	0.0	444.645547899191	194.52743183076808	904.7431067293907
EC:1.1.1.262	456.15337595675373	312.7324399225307	1568.126092555834	512.9551688783212	451.0672183573338	781.1160661758552	0.0	0.0	0.018962609854197166	278.7115718057431	2326.628370169309	794.2725610368759	14.432862961015271	3.91	0.0	1695.7635845486043	659.9515008835531	521.8082290259156	0.0	0.0	0.0	1.3983285962043288	2.3884484314129275	59.996909798242065	44.92862442167245	36.0486512567457	37.0229327455422	302.01583428105516	558.7333601372567	1022.238319893493	73.2897102135228	6.926814307658779	6.49	969.1955155014459	1613.129912171216	202.07857936469492
EC:1.1.1.264	144.23696652197057	399.7831056451651	162.81753705778794	0.0	5.680956252447849e-06	117.99472382339908	0.0	0.0	0.04134567515029346	0.0	114.61063737497992	18.708484797184934	5.082070657381938	0.0	0.0	325.0974863742329	0.03149344705949033	0.9692521793254115	0.0	0.0	0.0	0.5	0.0	0.0	11.697828807315066	0.0	0.0	0.3859210370953053	164.46962531684164	10.159295175961855	0.0	0.0	0.0	2.4947053245650497	0.00016010705568505915	0.28748296326497325
EC:1.1.1.267	467.2600768710669	310.2337017507449	957.8955852086261	664.8149517030579	851.3090939112358	908.6886284513898	0.0	0.0	8.880987256547998	350.39760534903456	3258.8283954988106	953.0761552899106	29.85	3.91	0.0	823.8499999999999	679.6188707446297	505.26005409589834	0.0	0.0	0.0	63.419302267571496	7.610000000000229	97.0	16.439034602282383	85.54020184641402	94.46000000000251	828.2792004717368	573.9652599335025	1049.9234199607747	45.0	22.07000000000066	6.49	1185.5902028028352	1696.4522344466218	655.2206661813467
EC:1.1.1.27	312.4384221621339	455.18860198046644	1735.9104852835821	2644.1833794879476	1639.1015087403614	329.1182060877518	0.0	0.0	4.9384635283188025	330.91357939307323	1799.4607008794846	1239.7482902606562	53.62867021853504	0.0	0.0	184.1917014925952	524.7275625672319	1299.9687394016044	0.0	0.0	15.58	66.26013544413033	22.830794724848356	0.0	1.1561018148164581	14.822016541704025	320.6087419733319	1200.7159795215507	393.5005006539478	1421.821699590562	10.782286461681378	66.21230480649189	5.653215579782329	703.4152890790858	608.5569272927618	1328.8984397335967
